Region,year,inflow (kt),outflow (kt),all sand supply (kt),recycled sand supply (kt),sand stock (kt),sand substitution,all gravel supply (kt),recycled gravel supply (kt),gravel stock (kt),gravel substitution
Middle East,2042,506363.25803757674,192594.83627396144,176814.70793327864,12866.816561841195,0.0,0.07277005805815946,232730.88538913187,40933.81020191965,0.0,0.17588473542511254
Middle East,2043,516447.5394662711,197974.35172745062,180335.99279593205,13960.998995856951,0.0,0.07741659764867459,237365.74723615605,44414.78437023921,0.0,0.18711539001476393
Middle East,2044,526925.3278053616,203403.190230228,183994.68456622932,15098.775274782312,0.0,0.08206093187081974,242181.46977994198,48034.44569283078,0.0,0.19834071424406352
Middle East,2045,537613.7298865764,208884.67861854547,187726.91960158251,16280.953893095477,0.0,0.08672679404556868,247093.99303330088,51795.36627129856,0.0,0.2096180713883971
Middle East,2046,514548.52082938526,214421.1730867808,179672.88302184985,17508.31347935522,0.0,0.09744549753357078,236492.93452370583,55700.02319338914,0.0,0.23552510482213085
Middle East,2047,524207.1235353721,219979.05354965176,183045.52704646013,18778.59651359431,0.0,0.10258975904299468,240932.1491067263,59741.23450438812,0.0,0.24795874990483066
Middle East,2048,534502.6367460957,225561.232657352,186640.5709847433,20092.300570554897,0.0,0.10765237410357749,245664.09572219226,63920.583162283445,0.0,0.26019505607595034
Middle East,2049,546183.2891189598,231176.34043095214,190719.28543527884,21450.496972679695,0.0,0.11247156743337834,251032.6696175312,68241.4774156753,0.0,0.2718430135792555
Middle East,2050,556460.1534591895,236827.45502007747,194307.81745837597,22853.849409437476,0.0,0.11761672643115946,255756.04497891685,72706.02869116378,0.0,0.28427882788521097
Northern Africa,1970,38909.13362511721,8573.265543378453,13586.50531739701,0.0,0.0,0.0,17883.12436686625,0.0,0.0,0.0
Northern Africa,1971,42027.42280834308,8854.967233269288,14675.366688027238,0.0,0.0,0.0,19316.329069205956,0.0,0.0,0.0
Northern Africa,1972,40206.35893545102,9148.395243455372,14039.477587263611,0.0,0.0,0.0,18479.34534109968,0.0,0.0,0.0
Northern Africa,1973,33144.22619197425,9453.3320571961,11573.483227279412,0.0,0.0,0.0,15233.5008213084,0.0,0.0,0.0
Northern Africa,1974,114411.54646528406,9760.932895943199,39950.85316982599,0.0,0.0,0.0,52584.97745432665,0.0,0.0,0.0
Northern Africa,1975,46683.303796271844,10092.467943726906,16301.132823277987,0.0,0.0,0.0,21456.23019233736,0.0,0.0,0.0
Northern Africa,1976,56536.236045589794,10462.756664576214,19741.63390683064,0.0,0.0,0.0,25984.761063534042,0.0,0.0,0.0
Northern Africa,1977,70526.01670830457,10854.644540111236,24626.66247607367,0.0,0.0,0.0,32414.63919618432,0.0,0.0,0.0
Northern Africa,1978,45938.396205056524,11267.684532583662,16041.021892859248,0.0,0.0,0.0,21113.86134845935,0.0,0.0,0.0
Northern Africa,1979,77914.79846310333,11696.80371565367,27206.717934719392,0.0,0.0,0.0,35810.615686275094,0.0,0.0,0.0
Northern Africa,1980,63380.32812726978,12136.638462465311,22131.491629092372,0.0,0.0,0.0,29130.391368598408,0.0,0.0,0.0
Northern Africa,1981,23812.602912645725,12766.024697586185,8315.015677575371,0.0,0.0,0.0,10944.57007160776,0.0,0.0,0.0
Northern Africa,1982,52842.73840837707,12946.52073289107,18451.91808402985,0.0,0.0,0.0,24287.18336284827,0.0,0.0,0.0
Northern Africa,1983,51680.67774557427,13534.034501027485,18046.1433493255,0.0,0.0,0.0,23753.08575083333,0.0,0.0,0.0
Northern Africa,1984,60813.7978986847,14027.135631865516,21235.296485455932,0.0,0.0,0.0,27950.781981472912,0.0,0.0,0.0
Northern Africa,1985,69927.13288455087,14527.73165297446,24417.5409280503,0.0,0.0,0.0,32139.38470183654,0.0,0.0,0.0
Northern Africa,1986,40312.00426543178,15049.931249823558,14076.367404738632,0.0,0.0,0.0,18527.901255837525,0.0,0.0,0.0
Northern Africa,1987,29175.97538989638,15603.06843620822,10187.827582960666,0.0,0.0,0.0,13409.643130304323,0.0,0.0,0.0
Northern Africa,1988,52503.15794322049,16069.386543033703,18333.341509182763,0.0,0.0,0.0,24131.10793466055,0.0,0.0,0.0
Northern Africa,1989,70846.471164185,16614.51491394315,24738.56052579001,0.0,0.0,0.0,32561.924071340905,0.0,0.0,0.0
Northern Africa,1990,56404.647939047354,17152.18693709006,19695.685247925245,0.0,0.0,0.0,25924.281524277998,0.0,0.0,0.0
Northern Africa,1991,61412.526640997756,17702.417021955473,21444.36388128876,0.0,0.0,0.0,28225.9651984513,0.0,0.0,0.0
Northern Africa,1992,51592.3571935689,18239.764471652794,18015.3030931271,0.0,0.0,0.0,23712.492520696673,0.0,0.0,0.0
Northern Africa,1993,43845.42050622306,18801.800026556826,15310.185124933194,0.0,0.0,0.0,20151.90354493463,0.0,0.0,0.0
Northern Africa,1994,64217.16961701735,19363.258974487133,22423.7045439267,0.0,0.0,0.0,29515.014181861174,0.0,0.0,0.0
Northern Africa,1995,41943.33456719992,19933.868772049467,14646.004293417542,0.0,0.0,0.0,19277.68106206597,0.0,0.0,0.0
Northern Africa,1996,64233.13241395323,20502.905568589907,22429.27852117172,0.0,0.0,0.0,29522.350882945237,0.0,0.0,0.0
Northern Africa,1997,52560.08394783761,21080.549819426546,18353.21924462351,0.0,0.0,0.0,24157.271838233555,0.0,0.0,0.0
Northern Africa,1998,60913.06238143223,21671.804378168123,21269.95820359317,0.0,0.0,0.0,27996.405179030844,0.0,0.0,0.0
Northern Africa,1999,61278.98043206301,22279.501472688375,21397.73148141854,0.0,0.0,0.0,28164.58569084998,0.0,0.0,0.0
Northern Africa,2000,35215.554044272256,22915.381175288763,12296.760881067947,0.0,0.0,0.0,16185.509003862415,0.0,0.0,0.0
Northern Africa,2001,100066.46045935006,23446.530389248324,34941.75712631179,0.0,0.0,0.0,45991.79654289386,0.0,0.0,0.0
Northern Africa,2002,77829.3491370182,24087.098250332274,27176.880268982364,0.0,0.0,0.0,35771.342107475626,0.0,0.0,0.0
Northern Africa,2003,69428.87255775041,24716.96937830028,24243.555646220422,0.0,0.0,0.0,31910.378024969905,0.0,0.0,0.0
Northern Africa,2004,78060.9237019553,25349.61853485847,27257.742749453035,0.0,0.0,0.0,35877.776673325214,0.0,0.0,0.0
Northern Africa,2005,86952.44801415305,25999.857432651235,30362.534120840854,0.0,0.0,0.0,39964.43243436231,0.0,0.0,0.0
Northern Africa,2006,93063.26266638837,26670.13569589546,32496.341996548148,0.0,0.0,0.0,42773.03926333185,0.0,0.0,0.0
Northern Africa,2007,107041.8325819442,27359.186645505048,37377.455935428174,0.0,0.0,0.0,49197.7647963992,0.0,0.0,0.0
Northern Africa,2008,179320.4173900249,28100.73190282783,62616.08978141531,0.0,0.0,0.0,82417.90620683656,0.0,0.0,0.0
Northern Africa,2009,212131.12354782535,28891.872412113175,74073.11264847648,0.0,0.0,0.0,97498.11704982168,0.0,0.0,0.0
Northern Africa,2010,37618.19673224458,29767.121669250017,13135.728871731928,0.0,0.0,0.0,17289.79362793367,0.0,0.0,0.0
Northern Africa,2011,37267.990314823,31516.318510141955,13013.44186841985,0.0,0.0,0.0,17128.834379209053,0.0,0.0,0.0
Northern Africa,2012,155368.95504998608,30985.472947594662,54252.58640512055,0.0,0.0,0.0,71409.51460598303,0.0,0.0,0.0
Northern Africa,2013,80257.1442245614,32328.81122287313,28024.63111289123,0.0,0.0,0.0,36887.187088916566,0.0,0.0,0.0
Northern Africa,2014,67603.68758540448,33208.87287898783,23606.227517279425,0.0,0.0,0.0,31071.500188020913,0.0,0.0,0.0
Northern Africa,2015,126298.32037013605,34075.57807290934,44101.5422707705,0.0,0.0,0.0,58048.287383285475,0.0,0.0,0.0
Northern Africa,2016,146840.1838502781,34972.413716273775,51274.46316104777,0.0,0.0,0.0,67489.5847116184,0.0,0.0,0.0
Northern Africa,2017,155396.53137442534,35927.32508294265,54262.215657784924,0.0,0.0,0.0,71422.18902953304,0.0,0.0,0.0
Northern Africa,2018,159988.24299588066,36937.098946262005,55865.57478065639,0.0,0.0,0.0,73532.59710940513,0.0,0.0,0.0
Northern Africa,2019,164733.44240704895,37999.22167128844,57522.52961427234,0.0,0.0,0.0,75713.55009677065,0.0,0.0,0.0
Northern Africa,2020,169538.76150618566,39113.65517995401,59200.477371250025,0.0,0.0,0.0,77922.13484451393,0.0,0.0,0.0
Northern Africa,2021,167255.73327020247,40281.375541744594,58403.27701292774,0.0,0.0,0.0,76872.8265183373,0.0,0.0,0.0
Northern Africa,2022,171823.35982349847,41497.98107495885,59998.225979207964,0.0,0.0,0.0,78972.16479970329,0.0,0.0,0.0
Northern Africa,2023,176627.45479069726,42764.34734621852,61675.746287061644,0.0,0.0,0.0,81180.18692110032,0.0,0.0,0.0
Northern Africa,2024,181507.00485062547,44082.989848076904,63379.61441927117,0.0,0.0,0.0,83422.88914667019,0.0,0.0,0.0
Northern Africa,2025,186355.9325109785,45455.87494991222,65072.78965354399,168.7112281794819,0.0,0.002592653996819907,85651.5169344669,536.728984985502,0.0,0.006266427077948432
Northern Africa,2026,178386.73020493123,46884.860384610714,62290.059753934256,348.0299251626872,0.0,0.005587246609451287,81988.77190095212,1107.2040106211914,0.0,0.013504337056771228
Northern Africa,2027,182365.0308857317,48360.96022729816,63679.2246701895,538.4806917616469,0.0,0.00845614397082521,83817.24864188931,1713.0940142054462,0.0,0.020438442468144843
Northern Africa,2028,186466.7413057482,49884.760108138704,65111.4824780581,740.5968231439055,0.0,0.011374289064812478,85702.44604219007,2356.095592799782,0.0,0.027491579314316308
Northern Africa,2029,190762.86897391672,51459.40526739992,66611.62797012088,954.9678092892485,0.0,0.014336352952034231,87677.00004089944,3038.084118671495,0.0,0.03465086758504846
Northern Africa,2030,194965.53844479728,53086.83688898752,68079.13921474342,1182.203021489376,0.0,0.01736512880634887,89608.59948345482,3760.998213442885,0.0,0.04197139822654308
Northern Africa,2031,186833.38978430774,54768.668297267635,65239.510810725704,1422.9321321078576,0.0,0.021810895183382036,85870.96226781915,4526.841083493391,0.0,0.05271678532464591
Northern Africa,2032,191917.03929446367,56490.80588984539,67014.64751171175,1677.342390267717,0.0,0.025029489112429904,88207.47115294608,5336.2084332869335,0.0,0.06049610496183812
Northern Africa,2033,197431.8763166826,58255.54857783533,68940.34864011178,1945.9593823019225,0.0,0.02822671223292449,90742.15921055102,6190.772335406115,0.0,0.06822377150009766
Northern Africa,2034,203035.1161802198,60067.81351916654,70896.91875894515,2229.440001769066,0.0,0.031446218549346684,93317.47831948985,7092.622596301588,0.0,0.07600529637136857
Northern Africa,2035,209141.287983394,61930.39409241307,73029.10541907708,2528.4274357344802,0.0,0.03462218825254828,96123.95123697277,8043.80541731073,0.0,0.0836815935445732
Northern Africa,2036,199054.7951182835,63847.300457063604,69507.04835489084,2843.6605357415256,0.0,0.040911829851014415,91488.07298611809,9046.671341685475,0.0,0.09888361451287939
Northern Africa,2037,204057.5850651684,65805.7409040049,71253.95006876746,3175.1269986182365,0.0,0.04456071551898399,93787.41780482917,10101.181228764752,0.0,0.10770294635667682
Northern Africa,2038,209560.3268816258,67806.50376065214,73175.42772668425,3523.3302531015793,0.0,0.04814908996858185,96316.54675461742,11208.936660126268,0.0,0.11637602299720023
Northern Africa,2039,215229.1199651778,69853.70809832792,75154.88807948901,3888.970864320372,0.0,0.05174608017787382,98921.99494320802,12372.166376646157,0.0,0.12506992387030938
Northern Africa,2040,221045.28613222702,71949.88622761815,77185.80897628503,4272.71632059394,0.0,0.055356241999182924,101595.17764385183,13592.993890386937,0.0,0.13379566044008523
Northern Africa,2041,212914.80987659894,74097.2181989399,74346.76455179669,4675.249479052342,0.0,0.0628843703856829,97858.30908640365,14873.59160693336,0.0,0.1519910955522517
Northern Africa,2042,218794.0253053677,76282.31256321631,76399.70133663234,5096.245266242567,0.0,0.06670504173553628,100560.4700161551,16212.92535478205,0.0,0.16122563222086606
Northern Africa,2043,225011.93256726654,78507.30688333226,78570.90439889574,5536.2748911765275,0.0,0.07046215050636907,103418.29794770271,17612.812348095275,0.0,0.17030653856827005
Northern Africa,2044,231519.44295375686,80777.02499251686,80843.23267330359,5996.140701367598,0.0,0.07416997691815051,106409.2310967553,19075.805132848214,0.0,0.179268329789011
Northern Africa,2045,238330.26363643305,83094.20773960167,83221.47250543603,6476.554307088569,0.0,0.07782311598326405,109539.56945078378,20604.167588354307,0.0,0.18809794206477848
Northern Africa,2046,230260.285028118,85461.1676862846,80403.5529822325,6978.233038383933,0.0,0.08679010789393816,105830.50636855449,22200.181790506394,0.0,0.20977110052931539
Northern Africa,2047,237626.36254733155,87861.63760280915,82975.68045100114,7500.342486901343,0.0,0.09039205760211211,109216.04770805732,23861.193196670596,0.0,0.21847698847749328
Northern Africa,2048,245912.79555566597,90298.5427742339,85869.18271231372,8043.516348658681,0.0,0.09367174688976321,113024.59593926465,25589.21781386751,0.0,0.22640397518092642
Northern Africa,2049,255577.86587762114,92777.76228330332,89244.08513464604,8608.70582724882,0.0,0.09646248055835328,117466.78311946074,27387.281750936654,0.0,0.2331491594784245
Northern Africa,2050,266924.0993709662,95302.91823551514,93206.02536120117,9196.731609727212,0.0,0.09867099872660734,122681.65391591584,29257.995898303147,0.0,0.23848713287119636
Oceania,1970,17896.956804609857,3303.914343691408,6249.357827748958,0.0,0.0,0.0,8225.665146105066,0.0,0.0,0.0
Oceania,1971,16482.94857421169,3413.7830889616816,5755.606655434337,0.0,0.0,0.0,7575.7692814575075,0.0,0.0,0.0
Oceania,1972,25867.815936393206,3526.1729624515165,9032.666266883363,0.0,0.0,0.0,11889.171677446491,0.0,0.0,0.0
Oceania,1973,37487.023867053635,3643.106149121537,13089.925209085879,0.0,0.0,0.0,17229.504938795308,0.0,0.0,0.0
Oceania,1974,41189.929265495484,3780.230001696577,14382.926085704517,0.0,0.0,0.0,18931.406564184595,0.0,0.0,0.0
Oceania,1975,19413.874685703424,3939.2640037561564,6779.0435579968325,0.0,0.0,0.0,8922.859573081663,0.0,0.0,0.0
Oceania,1976,4031.930106131269,4364.234101185386,1407.891534006382,0.0,0.0,0.0,1853.1254954469707,0.0,0.0,0.0
Oceania,1977,25660.24940224956,3947.4388456865818,8960.187042672731,0.0,0.0,0.0,11793.771502766322,0.0,0.0,0.0
Oceania,1978,17754.908047542307,4355.172644007052,6199.756461349422,0.0,0.0,0.0,8160.377761058848,0.0,0.0,0.0
Oceania,1979,10226.039127908716,5173.4087152276825,3570.7845958706594,0.0,0.0,0.0,4700.015458241423,0.0,0.0,0.0
Oceania,1980,20216.33447293102,4211.108500660277,7059.250880812341,0.0,0.0,0.0,9291.680125928318,0.0,0.0,0.0
Oceania,1981,27420.429025182417,4785.455400506071,9574.816246112854,0.0,0.0,0.0,12602.772068243117,0.0,0.0,0.0
Oceania,1982,34671.57447044198,4943.523341253702,12106.811101059751,0.0,0.0,0.0,15935.489189348684,0.0,0.0,0.0
Oceania,1983,16770.476334379615,5114.416133100352,5856.007180412847,0.0,0.0,0.0,7707.920635521332,0.0,0.0,0.0
Oceania,1984,18816.940269112463,5272.300707430625,6570.602714690187,0.0,0.0,0.0,8648.501050642917,0.0,0.0,0.0
Oceania,1985,27141.040780694777,5431.218008268106,9477.25792199486,0.0,0.0,0.0,12474.36173736935,0.0,0.0,0.0
Oceania,1986,43849.705754117575,5626.991086856948,15311.681471366042,0.0,0.0,0.0,20153.873098453318,0.0,0.0,0.0
Oceania,1987,21780.476540554315,5842.6815766892705,7605.426612291745,0.0,0.0,0.0,10010.579379565206,0.0,0.0,0.0
Oceania,1988,35059.57469754484,6059.799251850114,12242.295154739151,0.0,0.0,0.0,16113.818945608631,0.0,0.0,0.0
Oceania,1989,29566.940395589907,6299.350273290893,10324.346894337526,0.0,0.0,0.0,13589.335535878643,0.0,0.0,0.0
Oceania,1990,50668.312781641616,6521.115636046559,17692.64018222495,0.0,0.0,0.0,23287.79015394091,0.0,0.0,0.0
Oceania,1991,7103.0649915283575,8440.894485221126,2480.287307526135,0.0,0.0,0.0,3264.657492847291,0.0,0.0,0.0
Oceania,1992,17807.647228476602,6119.109976298939,6218.172218664985,0.0,0.0,0.0,8184.6173481116375,0.0,0.0,0.0
Oceania,1993,25335.056306725863,6783.35568086431,8846.634328698616,0.0,0.0,0.0,11644.308689573729,0.0,0.0,0.0
Oceania,1994,35491.9154703366,7425.5190881262215,12393.26228407844,0.0,0.0,0.0,16312.528171138934,0.0,0.0,0.0
Oceania,1995,55361.2425228213,7666.633984926587,19331.343204940127,0.0,0.0,0.0,25444.71934735543,0.0,0.0,0.0
Oceania,1996,44681.200877617484,7937.0648011938665,15602.027512623783,0.0,0.0,0.0,20536.038654933167,0.0,0.0,0.0
Oceania,1997,37029.831233513745,8221.560617224679,12930.280170301088,0.0,0.0,0.0,17019.37348729645,0.0,0.0,0.0
Oceania,1998,53329.764784741456,8517.872283559125,18621.98063324878,0.0,0.0,0.0,24511.02677561566,0.0,0.0,0.0
Oceania,1999,54335.40783051733,8834.93423635925,18973.13660399024,0.0,0.0,0.0,24973.23289486666,0.0,0.0,0.0
Oceania,2000,42685.147017951305,9161.340287236973,14905.034445662794,0.0,0.0,0.0,19618.6273406825,0.0,0.0,0.0
Oceania,2001,43387.08356887598,9472.103852529548,15150.140511850223,0.0,0.0,0.0,19941.246157096644,0.0,0.0,0.0
Oceania,2002,52585.540700381134,9785.42844374315,18362.10837351362,0.0,0.0,0.0,24168.972080035357,0.0,0.0,0.0
Oceania,2003,50299.90033377045,10142.660306865007,17563.99589704956,0.0,0.0,0.0,23118.463185958033,0.0,0.0,0.0
Oceania,2004,60900.460982231365,10509.277890729449,21265.557977700228,0.0,0.0,0.0,27990.61341837956,0.0,0.0,0.0
Oceania,2005,51797.992893385366,10883.675203208419,18087.108097985896,0.0,0.0,0.0,23807.00525977528,0.0,0.0,0.0
Oceania,2006,44541.45060086554,11257.384007036548,15553.228742224734,0.0,0.0,0.0,20471.807680182144,0.0,0.0,0.0
Oceania,2007,55346.632946576356,11631.152700469735,19326.24175274,0.0,0.0,0.0,25438.004603422738,0.0,0.0,0.0
Oceania,2008,36086.90903510712,12019.626805902948,12601.025410069848,0.0,0.0,0.0,16585.99465381095,0.0,0.0,0.0
Oceania,2009,37562.367786140494,12411.343563439897,13116.234213217658,0.0,0.0,0.0,17264.133946171805,0.0,0.0,0.0
Oceania,2010,65126.802997741586,12779.46479961727,22741.33533167864,0.0,0.0,0.0,29933.093058468272,0.0,0.0,0.0
Oceania,2011,54790.993093653495,13172.138984486077,19132.220372335352,0.0,0.0,0.0,25182.62557882805,0.0,0.0,0.0
Oceania,2012,65724.7319016552,13584.582556819847,22950.123435539263,0.0,0.0,0.0,30207.908659716424,0.0,0.0,0.0
Oceania,2013,38252.08949553677,14017.671832024027,13357.075033846657,0.0,0.0,0.0,17581.138668674776,0.0,0.0,0.0
Oceania,2014,45922.0121006688,14441.349897655651,16035.300801160589,0.0,0.0,0.0,21106.331009202033,0.0,0.0,0.0
Oceania,2015,53752.98313739661,14863.921673401132,18769.76234574256,0.0,0.0,0.0,24705.54322277671,0.0,0.0,0.0
Oceania,2016,54825.962099025055,15298.936649866866,19144.431041994627,0.0,0.0,0.0,25198.69777097888,0.0,0.0,0.0
Oceania,2017,55562.647820781945,15745.015247506231,19401.671014807573,0.0,0.0,0.0,25537.287740840573,0.0,0.0,0.0
Oceania,2018,56300.78216526794,16199.920941585398,19659.416825673903,0.0,0.0,0.0,25876.54351582337,0.0,0.0,0.0
Oceania,2019,56948.253255507676,16663.141723581255,19885.504342686218,0.0,0.0,0.0,26174.129325424467,0.0,0.0,0.0
Oceania,2020,57682.770597528346,17134.490636657123,20141.987148734665,0.0,0.0,0.0,26511.722680844137,0.0,0.0,0.0
Oceania,2021,54014.938584266165,17613.968351660984,18861.233389690886,0.0,0.0,0.0,24825.94122187074,0.0,0.0,0.0
Oceania,2022,54879.13199802146,18094.920683170672,19162.997199812486,0.0,0.0,0.0,25223.13532143908,0.0,0.0,0.0
Oceania,2023,55607.80307251172,18578.83945315188,19417.438574004493,0.0,0.0,0.0,25558.041659195093,0.0,0.0,0.0
Oceania,2024,56323.24617355561,19067.058154585357,19667.260931661745,0.0,0.0,0.0,25886.86825494137,0.0,0.0,0.0
Oceania,2025,57005.193145551035,19559.9003317158,19905.386926716477,72.5973223850221,0.0,0.0036471193778998545,26200.299610913007,230.95728468602886,0.0,0.00881506273271127
Oceania,2026,54190.59174605482,20057.478219957862,18922.568926987933,148.88820370968722,0.0,0.007868287032493692,24906.673611544717,473.66506257900494,0.0,0.019017596246150355
Oceania,2027,54829.63343966982,20554.669403670156,19145.71302091692,228.86833816778886,0.0,0.011954025317194899,25200.385165048767,728.1096354146235,0.0,0.028892797893599755
Oceania,2028,55390.2869225417,21052.500735555517,19341.48508820702,312.54866476632424,0.0,0.016159496716045493,25458.0685166627,994.3258039716222,0.0,0.03905739366365601
Oceania,2029,55971.34052990705,21552.19548600689,19544.38058318833,399.959012384551,0.0,0.02046414367967166,25725.128020594264,1272.4084642700223,0.0,0.049461696099292296
Oceania,2030,56512.4370718985,22054.16603759941,19733.32365027955,491.129312914233,0.0,0.024888321988641555,25973.822757623,1562.452840048389,0.0,0.06015490498370434
Oceania,2031,54769.251468114904,22558.488859871813,19124.628511929644,586.0868932632081,0.0,0.030645661582268974,25172.632855854812,1864.5458676870976,0.0,0.07407035562644491
Oceania,2032,55302.24405192305,23062.243255981724,19310.741794322752,684.7712228314574,0.0,0.035460637924990344,25417.60291236374,2178.4949783342736,0.0,0.08570812070065822
Oceania,2033,55880.54441686787,23565.96388776273,19512.675896970144,787.1938321739203,0.0,0.04034268986634237,25683.39699164996,2504.336854688016,0.0,0.09750800704058782
Oceania,2034,56446.39931747365,24070.476629968856,19710.264223917435,893.3849979969211,0.0,0.04532587629712454,25943.470979897324,2842.1678174617077,0.0,0.1095523347536651
Oceania,2035,57523.31587031609,24576.027288974594,20086.30786993019,1003.3635756633282,0.0,0.049952613599306306,26438.435294260416,3192.0478521102773,0.0,0.120735127347088
Oceania,2036,56868.301168154045,25083.693998762512,19857.586233009628,1117.189140406423,0.0,0.056260067426991654,26137.38234628812,3554.16648813235,0.0,0.1359802003522779
Oceania,2037,57448.023238527385,25592.34405449727,20060.016774579315,1234.8306006294933,0.0,0.06155680797806259,26403.82985916749,3928.4248123653306,0.0,0.14878238624164478
Oceania,2038,58036.34339110211,26101.955583733616,20265.449641789917,1356.2977689855431,0.0,0.06692660626629698,26674.229158144324,4314.854042264888,0.0,0.16176115218487777
Oceania,2039,58628.151796560116,26612.702483920984,20472.100556331097,1481.6110325182935,0.0,0.0723722037434062,26946.231701766377,4713.519036094467,0.0,0.17492312425211898
Oceania,2040,59213.30625569747,27124.632237349564,20676.42800929284,1610.7858528641434,0.0,0.077904454876838,27215.17600845288,5124.4689826869635,0.0,0.18829453761736953
Oceania,2041,59305.204816626545,27637.747517747426,20708.517654329757,1743.835569340948,0.0,0.08420861398432085,27257.413736233324,5547.746319043224,0.0,0.2035316473062371
Oceania,2042,59873.79437469048,28151.676066114873,20907.06088401157,1880.748512570828,0.0,0.08995757572070345,27518.74460724493,5983.313920821183,0.0,0.21742684872499382
Oceania,2043,60458.66946021199,28666.407251514815,21111.290783757304,2021.5329882943236,0.0,0.09575601080013825,27787.56051032407,6431.198211464843,0.0,0.2314416268774448
Oceania,2044,61013.077450153825,29181.97653500554,21304.88201546979,2166.200565867719,0.0,0.10167625262110387,28042.37335528842,6891.435997112847,0.0,0.245750811095781
Oceania,2045,61563.54107926736,29698.33971446519,21497.095933570417,2314.7571319755275,0.0,0.10767766674756953,28295.373322692452,7364.046005352196,0.0,0.2602561882244665
Oceania,2046,60537.27138695854,30215.42998907343,21138.737436925912,2467.2060718001117,0.0,0.11671492108560404,27823.68693876185,7849.039005623153,0.0,0.2820991704980862
Oceania,2047,61082.76643303821,30730.73764417463,21329.216397870725,2623.341238509446,0.0,0.12299285588247545,28074.40328327215,8345.759173289118,0.0,0.2972728962065546
Oceania,2048,61625.69235873581,31244.73860582895,21518.798259227857,2783.1851773499943,0.0,0.1293373888180065,28323.938827928392,8854.27823260568,0.0,0.3126075891632365
Oceania,2049,62188.23172801329,31758.009898194505,21715.22885070728,2946.776879976702,0.0,0.13570093597612365,28582.48895651706,9374.720229563185,0.0,0.3279882393665953
Oceania,2050,62848.38884354348,32270.700255823904,21945.74614381602,3114.122574687007,0.0,0.14190096587645618,28885.905421978452,9907.104978537938,0.0,0.3429736694699522
Rest of South America,1970,59119.575615121204,12352.011203612064,20643.69862860649,0.0,0.0,0.0,27172.09623395671,0.0,0.0,0.0
Rest of South America,1971,60125.606086155116,12798.610229289006,20994.98988263077,0.0,0.0,0.0,27634.480418701,0.0,0.0,0.0
Rest of South America,1972,56694.9447531481,13261.192034026784,19797.052686388513,0.0,0.0,0.0,26057.70557015594,0.0,0.0,0.0
Rest of South America,1973,44168.486442687055,13732.241124319136,15422.995065805391,0.0,0.0,0.0,20300.388689223586,0.0,0.0,0.0
Rest of South America,1974,6163.6203395294815,198552.48427115032,2152.246856079448,0.0,0.0,0.0,2832.8769831769814,0.0,0.0,0.0
Rest of South America,1975,10284.812534408968,3608.9863970548686,3591.307417263468,0.0,0.0,0.0,4727.0284508213945,0.0,0.0,0.0
Rest of South America,1976,5568.441873081755,3720.346152268632,1944.4191651032559,0.0,0.0,0.0,2559.3255173819534,0.0,0.0,0.0
Rest of South America,1977,38134.84242124291,3820.222373576508,13316.13405547148,0.0,0.0,0.0,17527.25044717259,0.0,0.0,0.0
Rest of South America,1978,50618.39156352771,10723.682266833286,17675.208416668553,0.0,0.0,0.0,23264.845737838565,0.0,0.0,0.0
Rest of South America,1979,75220.03884159212,11133.399426382053,26265.746946274296,0.0,0.0,0.0,34572.07046667181,0.0,0.0,0.0
Rest of South America,1980,100160.87126299102,17014.798623419083,34974.72401007863,0.0,0.0,0.0,46035.1889288399,0.0,0.0,0.0
Rest of South America,1981,55279.929958855675,17559.99325354822,19302.950036556213,0.0,0.0,0.0,25407.347076155656,0.0,0.0,0.0
Rest of South America,1982,3136.153421305594,31022.73194785491,1095.0993035536374,0.0,0.0,0.0,1441.4153295507122,0.0,0.0,0.0
Rest of South America,1983,9802.774804304372,19430.120014733573,3422.9868309879535,0.0,0.0,0.0,4505.477882257265,0.0,0.0,0.0
Rest of South America,1984,39740.19134329617,13381.783321182229,13876.698623058623,0.0,0.0,0.0,18265.088886390902,0.0,0.0,0.0
Rest of South America,1985,20154.41619910841,22139.61488051033,7037.629917348075,0.0,0.0,0.0,9263.221713000908,0.0,0.0,0.0
Rest of South America,1986,92604.46329672248,13705.21249875744,32336.135908804263,0.0,0.0,0.0,42562.16933581749,0.0,0.0,0.0
Rest of South America,1987,86248.91193063228,20401.431024494155,30116.869521062534,0.0,0.0,0.0,39641.07845276508,0.0,0.0,0.0
Rest of South America,1988,29667.13999539969,21174.511977657006,10359.33514179462,0.0,0.0,0.0,13635.388524931883,0.0,0.0,0.0
Rest of South America,1989,0.0,41034.85974871721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rest of South America,1990,30405.942808807573,16996.363842619732,10617.314372316327,0.0,0.0,0.0,13974.95153659028,0.0,0.0,0.0
Rest of South America,1991,124660.13864849774,16173.222560433278,43529.51296561183,0.0,0.0,0.0,57295.358578808744,0.0,0.0,0.0
Rest of South America,1992,152823.54045231728,22866.353423383433,53363.76453364402,0.0,0.0,0.0,70239.61022687439,0.0,0.0,0.0
Rest of South America,1993,174330.19191162515,23536.64777187052,60873.57539776115,0.0,0.0,0.0,80124.33617495799,0.0,0.0,0.0
Rest of South America,1994,113451.21532016524,24260.811681930387,39615.5194578156,0.0,0.0,0.0,52143.59725123602,0.0,0.0,0.0
